1991-06,74.3,
1991-07,72.2,
1991-08,71.8,
1991-09,72.2,
1991-10,73.1,
1991-11,74.1,
1991-12,74.6,
1992-01,76.2,
1992-02,75.6,
1992-03,75.8,
1992-04,72.9,
1992-05,72.8,
1992-06,70.9,
1992-07,69.3,
1992-08,69.9,
1992-09,68.9,
1992-10,66.8,
1992-11,65.5,
1992-12,65.0,
1993-01,67.4,
1993-02,65.1,
1993-03,63.4,
1993-04,63.3,
1993-05,62.1,
1993-06,62.2,
1993-07,62.9,
1993-08,62.1,
1993-09,64.1,
1993-10,62.9,
1993-11,63.5,
1993-12,65.4,
1994-01,65.7,
1994-02,66.0,
1994-03,66.4,
1994-04,67.3,
1994-05,67.7,
1994-06,68.8,
1994-07,68.1,
1994-08,69.6,
1994-09,73.3,
1994-10,72.8,
1994-11,72.6,
1994-12,79.5,
1995-01,72.1,
1995-02,74.1,
1995-03,73.4,
1995-04,73.8,
1995-05,71.4,
1995-06,71.7,
1995-07,69.9,
1995-08,69.4,
1995-09,70.4,
1995-10,66.3,
1995-11,66.2,
1995-12,68.0,
1996-01,66.7,
1996-02,64.0,
1996-03,65.4,
1996-04,65.2,
1996-05,65.9,
1996-06,67.2,
1996-07,66.8,
1996-08,66.7,
1996-09,66.9,
1996-10,66.4,
1996-11,67.1,
1996-12,67.3,
1997-01,66.2,
1997-02,68.1,
1997-03,69.5,
1997-04,69.5,
1997-05,70.1,
1997-06,71.9,
1997-07,71.6,
1997-08,70.9,
1997-09,71.6,
1997-10,72.3,
1997-11,73.8,
1997-12,73.6,
1998-01,73.6,
1998-02,73.6,
1998-03,73.7,
1998-04,73.8,
1998-05,73.7,
1998-06,72.4,
1998-07,71.4,
1998-08,71.8,
1998-09,69.5,
1998-10,69.4,
1998-11,68.5,
1998-12,68.3,
1999-01,68.1,
1999-02,66.9,
1999-03,68.5,
1999-04,68.5,
1999-05,69.6,
1999-06,70.2,
1999-07,71.8,
1999-08,73.2,
1999-09,72.6,
1999-10,74.3,
1999-11,76.2,
1999-12,76.6,
2000-01,74.7,
2000-02,77.0,
2000-03,78.0,
2000-04,80.1,
2000-05,82.1,
2000-06,79.5,
2000-07,82.9,
2000-08,82.1,
2000-09,82.2,
2000-10,82.0,
2000-11,81.6,
2000-12,82.1,
2001-01,81.8,
2001-02,81.6,
2001-03,81.5,
2001-04,77.7,
2001-05,78.5,
2001-06,78.4,
2001-07,77.1,
2001-08,77.1,
2001-09,76.5,
2001-10,73.7,
2001-11,71.9,
2001-12,75.5,
2002-01,75.1,
2002-02,74.7,
2002-03,74.3,
2002-04,76.2,
2002-05,75.1,
2002-06,76.7,
2002-07,76.8,
2002-08,76.6,
2002-09,78.6,
2002-10,78.1,
2002-11,77.6,
2002-12,77.1,
2003-01,76.5,
2003-02,78.5,
2003-03,76.8,
2003-04,76.9,
2003-05,75.1,
2003-06,76.7,
2003-07,76.1,
2003-08,75.1,
2003-09,75.9,
2003-10,77.7,
2003-11,79.2,
2003-12,78.5,
2004-01,79.1,
2004-02,80.1,
2004-03,82.1,
2004-04,82.4,
2004-05,81.8,
2004-06,81.6,
2004-07,83.8,
2004-08,83.3,
2004-09,82.6,
2004-10,83.8,
2004-11,83.8,
2004-12,84.0,
2005-01,85.4,
2005-02,83.3,
2005-03,82.9,
2005-04,81.8,
2005-05,82.3,
2005-06,83.4,
2005-07,86.1,
2005-08,85.2,
2005-09,86.9,
2005-10,89.2,
2005-11,89.3,
2005-12,92.2,
2006-01,90.6,
2006-02,92.0,
2006-03,91.0,
2006-04,95.4,
2006-05,96.8,
2006-06,97.6,
2006-07,97.6,
2006-08,100.1,
2006-09,100.3,
2006-10,101.5,
2006-11,102.8,
2006-12,103.2,
2007-01,103.8,
2007-02,103.2,
2007-03,104.2,
2007-04,103.7,
2007-05,107.2,
2007-06,108.5,
2007-07,105.4,
2007-08,106.8,
2007-09,105.9,
2007-10,106.9,
2007-11,116.5,
2007-12,114.5,
2008-01,109.4,
2008-02,111.2,
2008-03,112.3,
2008-04,110.8,
2008-05,111.0,
2008-06,110.5,
2008-07,109.3,
2008-08,110.5,
2008-09,106.3,
2008-10,96.4,
2008-11,84.5,
2008-12,80.1,
2009-01,72.8,
2009-02,67.6,
2009-03,68.8,
2009-04,70.0,
2009-05,71.2,
2009-06,76.5,
2009-07,77.7,
2009-08,80.7,
2009-09,84.2,
2009-10,85.2,
2009-11,86.8,
2009-12,86.9,
2010-01,88.0,
2010-02,90.1,
2010-03,95.5,
2010-04,101.5,
2010-05,98.7,
2010-06,101.9,
2010-07,102.5,
2010-08,101.2,
2010-09,102.9,
2010-10,104.0,
2010-11,104.5,
2010-12,104.8,
2011-01,112.2,
2011-02,111.1,
2011-03,111.6,
2011-04,111.9,
2011-05,114.8,
2011-06,107.5,
2011-07,113.8,
2011-08,111.3,
2011-09,107.1,
2011-10,107.0,
2011-11,104.8,
2011-12,103.4,
2012-01,106.4,
2012-02,103.8,
2012-03,105.2,
2012-04,106.6,
2012-05,105.3,
2012-06,101.8,
2012-07,102.2,
2012-08,102.3,
2012-09,101.7,
2012-10,101.2,
2012-11,101.6,
2012-12,101.6,
2013-01,102.2,
2013-02,101.8,
2013-03,105.4,
2013-04,100.3,
2013-05,100.1,
2013-06,100.4,
2013-07,101.2,
2013-08,101.1,
2013-09,101.9,
2013-10,102.3,
2013-11,103.3,
2013-12,103.7,
2014-01,103.4,
2014-02,104.5,
2014-03,101.7,
2014-04,102.9,
2014-05,101.3,Provisional value
