1948-06,-,Nothing exists
1948-07,-,Nothing exists
1948-08,-,Nothing exists
1948-09,-,Nothing exists
1948-10,10,
1948-11,-,Nothing exists
1948-12,-,Nothing exists
1949-01,30,
1949-02,-,Nothing exists
1949-03,2,
1949-04,9,
1949-05,1,
1949-06,13,
1949-07,16,
1949-08,6,
1949-09,8,
1949-10,8,
1949-11,2,
1949-12,2,
1950-01,2,
1950-02,4,
1950-03,2,
1950-04,1,
1950-05,1,
1950-06,5,
1950-07,9,
1950-08,9,
1950-09,5,
1950-10,4,
1950-11,8,
1950-12,3,
1951-01,5,
1951-02,2,
1951-03,1,
1951-04,1,
1951-05,7,
1951-06,6,
1951-07,4,
1951-08,2,
1951-09,7,
1951-10,1,
1951-11,0,
1951-12,26,
1952-01,46,
1952-02,18,
1952-03,15,
1952-04,12,
1952-05,1,
1952-06,0,
1952-07,0,
1952-08,0,
1952-09,0,
1952-10,1,
1952-11,7,
1952-12,30,
1953-01,0,
1953-02,5,
1953-03,11,
1953-04,0,
1953-05,20,
1953-06,3,
1953-07,40,
1953-08,57,
1953-09,62,
1953-10,57,
1953-11,41,
1953-12,101,
1954-01,173,
1954-02,28,
1954-03,56,
1954-04,365,
1954-05,13,
1954-06,22,
1954-07,26,
1954-08,-,Nothing exists
1954-09,36,
1954-10,9,
1954-11,39,
1954-12,25,
1955-01,260,
1955-02,20,
1955-03,0,
1955-04,0,
1955-05,-,Nothing exists
1955-06,58,
1955-07,6,
1955-08,33,
1955-09,0,
1955-10,7,
1955-11,8,
1955-12,40,
1956-01,-,Nothing exists
1956-02,-,Nothing exists
1956-03,-,Nothing exists
1956-04,-,Nothing exists
1956-05,-,Nothing exists
1956-06,1,
1956-07,11,
1956-08,208,
1956-09,240,
1956-10,35,
1956-11,40,
1956-12,28,
1957-01,86,
1957-02,45,
1957-03,99,
1957-04,26,
1957-05,67,
1957-06,87,
1957-07,119,
1957-08,95,
1957-09,105,
1957-10,94,
1957-11,56,
1957-12,53,
1958-01,106,
1958-02,202,
1958-03,194,
1958-04,61,
1958-05,306,
1958-06,159,
1958-07,145,
1958-08,120,
1958-09,35,
1958-10,110,
1958-11,75,
1958-12,140,
1959-01,180,
1959-02,100,
1959-03,4,
1959-04,120,
1959-05,256,
1959-06,50,
1959-07,3,
1959-08,125,
1959-09,-,Nothing exists
1959-10,1,
1959-11,50,
1959-12,31,
1960-01,24,
1960-02,-,Nothing exists
1960-03,4,
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,-,Nothing exists
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,-,Nothing exists
1961-01,40,
1961-02,1,
1961-03,79,
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,50,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,150,
1962-01,110,
1962-02,150,
1962-03,75,
1962-04,-,Nothing exists
1962-05,140,
1962-06,79,
1962-07,260,
1962-08,25,
1962-09,56,
1962-10,40,
1962-11,140,
1962-12,-,Nothing exists
1963-01,117,
1963-02,163,
1963-03,150,
1963-04,100,
1963-05,150,
1963-06,15,
1963-07,343,
1963-08,-,Nothing exists
1963-09,159,
1963-10,2,
1963-11,25,
1963-12,330,
1964-01,60,
1964-02,100,
1964-03,50,
1964-04,158,
1964-05,184,
1964-06,246,
1964-07,80,
1964-08,40,
1964-09,-,Nothing exists
1964-10,50,
1964-11,-,Nothing exists
1964-12,6,
1965-01,150,
1965-02,-,Nothing exists
1965-03,116,
1965-04,-,Nothing exists
1965-05,-,Nothing exists
1965-06,270,
1965-07,-,Nothing exists
1965-08,-,Nothing exists
1965-09,-,Nothing exists
1965-10,-,Nothing exists
1965-11,50,
1965-12,-,Nothing exists
1966-01,-,Nothing exists
1966-02,-,Nothing exists
1966-03,-,Nothing exists
1966-04,114,
1966-05,-,Nothing exists
1966-06,-,Nothing exists
1966-07,118,
1966-08,-,Nothing exists
1966-09,-,Nothing exists
1966-10,-,Nothing exists
1966-11,-,Nothing exists
1966-12,-,Nothing exists
1967-01,120,
1967-02,301,
1967-03,-,Nothing exists
1967-04,-,Nothing exists
1967-05,-,Nothing exists
1967-06,175,
1967-07,41,
1967-08,-,Nothing exists
1967-09,230,
1967-10,100,
1967-11,150,
1967-12,-,Nothing exists
1968-01,50,
1968-02,-,Nothing exists
1968-03,-,Nothing exists
1968-04,-,Nothing exists
1968-05,125,
1968-06,10,
1968-07,-,Nothing exists
1968-08,-,Nothing exists
1968-09,-,Nothing exists
1968-10,-,Nothing exists
1968-11,-,Nothing exists
1968-12,115,
1969-01,-,Nothing exists
1969-02,-,Nothing exists
1969-03,-,Nothing exists
1969-04,-,Nothing exists
1969-05,-,Nothing exists
1969-06,321,
1969-07,112,
1969-08,24,
1969-09,-,Nothing exists
1969-10,-,Nothing exists
1969-11,-,Nothing exists
1969-12,-,Nothing exists
1970-01,-,Nothing exists
1970-02,-,Nothing exists
1970-03,490,
1970-04,-,Nothing exists
1970-05,-,Nothing exists
1970-06,-,Nothing exists
1970-07,-,Nothing exists
1970-08,-,Nothing exists
1970-09,-,Nothing exists
1970-10,-,Nothing exists
1970-11,163,
1970-12,4,
1971-01,-,Nothing exists
1971-02,200,
1971-03,80,
1971-04,200,
1971-05,200,
1971-06,-,Nothing exists
1971-07,182,
1971-08,175,
1971-09,150,
1971-10,400,
1971-11,300,
1971-12,15,
1972-01,-,Nothing exists
1972-02,-,Nothing exists
1972-03,600,
1972-04,350,
1972-05,-,Nothing exists
1972-06,150,
1972-07,100,
1972-08,100,
1972-09,-,Nothing exists
1972-10,-,Nothing exists
1972-11,-,Nothing exists
1972-12,10,
1973-01,-,Nothing exists
1973-02,-,Nothing exists
1973-03,-,Nothing exists
1973-04,-,Nothing exists
1973-05,-,Nothing exists
1973-06,-,Nothing exists
1973-07,-,Nothing exists
1973-08,-,Nothing exists
1973-09,-,Nothing exists
1973-10,-,Nothing exists
1973-11,-,Nothing exists
1973-12,10,
1974-01,0,
1974-02,-,Nothing exists
1974-03,-,Nothing exists
1974-04,-,Nothing exists
1974-05,-,Nothing exists
1974-06,400,
1974-07,-,Nothing exists
1974-08,-,Nothing exists
1974-09,9,
1974-10,-,Nothing exists
1974-11,-,Nothing exists
1974-12,10,
1975-01,300,
1975-02,-,Nothing exists
1975-03,-,Nothing exists
1975-04,-,Nothing exists
1975-05,-,Nothing exists
1975-06,-,Nothing exists
1975-07,-,Nothing exists
1975-08,-,Nothing exists
1975-09,-,Nothing exists
1975-10,-,Nothing exists
1975-11,-,Nothing exists
1975-12,51,
1976-01,-,Nothing exists
1976-02,-,Nothing exists
1976-03,-,Nothing exists
1976-04,-,Nothing exists
1976-05,-,Nothing exists
1976-06,-,Nothing exists
1976-07,-,Nothing exists
1976-08,50,
1976-09,-,Nothing exists
1976-10,-,Nothing exists
1976-11,-,Nothing exists
1976-12,160,
1977-01,-,Nothing exists
1977-02,150,
1977-03,-,Nothing exists
1977-04,-,Nothing exists
1977-05,150,
1977-06,-,Nothing exists
1977-07,-,Nothing exists
1977-08,-,Nothing exists
1977-09,-,Nothing exists
1977-10,-,Nothing exists
1977-11,-,Nothing exists
1977-12,12,
1978-01,-,Nothing exists
1978-02,-,Nothing exists
1978-03,-,Nothing exists
1978-04,-,Nothing exists
1978-05,-,Nothing exists
1978-06,-,Nothing exists
1978-07,100,
1978-08,-,Nothing exists
1978-09,-,Nothing exists
1978-10,-,Nothing exists
1978-11,6,
1978-12,13,
1979-01,-,Nothing exists
1979-02,-,Nothing exists
1979-03,-,Nothing exists
1979-04,-,Nothing exists
1979-05,-,Nothing exists
1979-06,-,Nothing exists
1979-07,-,Nothing exists
1979-08,-,Nothing exists
1979-09,-,Nothing exists
1979-10,-,Nothing exists
1979-11,-,Nothing exists
1979-12,20,
1980-01,-,Nothing exists
1980-02,-,Nothing exists
1980-03,-,Nothing exists
1980-04,-,Nothing exists
1980-05,-,Nothing exists
1980-06,-,Nothing exists
1980-07,-,Nothing exists
1980-08,-,Nothing exists
1980-09,-,Nothing exists
1980-10,-,Nothing exists
1980-11,-,Nothing exists
1980-12,19,
1981-01,-,Nothing exists
1981-02,-,Nothing exists
1981-03,-,Nothing exists
1981-04,-,Nothing exists
1981-05,-,Nothing exists
1981-06,-,Nothing exists
1981-07,-,Nothing exists
1981-08,-,Nothing exists
1981-09,-,Nothing exists
1981-10,-,Nothing exists
1981-11,-,Nothing exists
1981-12,20,
1982-01,-,Nothing exists
1982-02,-,Nothing exists
1982-03,-,Nothing exists
1982-04,-,Nothing exists
1982-05,-,Nothing exists
1982-06,98,
1982-07,-,Nothing exists
1982-08,-,Nothing exists
1982-09,-,Nothing exists
1982-10,-,Nothing exists
1982-11,-,Nothing exists
1982-12,20,
1983-01,-,Nothing exists
1983-02,-,Nothing exists
1983-03,-,Nothing exists
1983-04,-,Nothing exists
1983-05,20,
1983-06,-,Nothing exists
1983-07,-,Nothing exists
1983-08,-,Nothing exists
1983-09,-,Nothing exists
1983-10,-,Nothing exists
1983-11,-,Nothing exists
1983-12,21,
1984-01,70,
1984-02,15,
1984-03,500,
1984-04,-,Nothing exists
1984-05,-,Nothing exists
1984-06,-,Nothing exists
1984-07,-,Nothing exists
