2007-11 368.980 
2007-12 354.556 
2008-01 379.703 
2008-02 382.271 
2008-03 391.414 
2008-04 385.184 
2008-05 387.936 
2008-06 397.700 
2008-07 398.817 
2008-08 396.680 
2008-09 399.308 
2008-10 403.834 
2008-11 405.724 
2008-12 387.141 
2009-01 396.704 
2009-02 400.673 
2009-03 393.377 
2009-04 394.616 
2009-05 388.378 
2009-06 386.446 
2009-07 387.205 
2009-08 388.569 
2009-09 382.277 
2009-10 379.095 
2009-11 384.011 
2009-12 378.107 
2010-01 386.640 
2010-02 394.290 
2010-03 394.742 
2010-04 395.957 
2010-05 415.225 
2010-06 403.846 
2010-07 398.613 
2010-08 404.854 
2010-09 400.851 
2010-10 399.368 
2010-11 401.512 
2010-12 401.818 
2011-01 401.041 
2011-02 410.249 
2011-03 399.814 
2011-04 402.445 
2011-05 411.649 
2011-06 408.219 
2011-07 408.388 
2011-08 420.252 
2011-09 424.792 
2011-10 417.491 
2011-11 434.193 
2011-12 427.063 
2012-01 430.563 
2012-02 428.163 
2012-03 434.070 
2012-04 432.800 
2012-05 441.735 
2012-06 457.835 
2012-07 434.219 
2012-08 432.145 
2012-09 432.236 
2012-10 434.864 
2012-11 433.148 
2012-12 421.724 
2013-01 426.191 
2013-02 437.264 
2013-03 432.371 
2013-04 438.083 
2013-05 436.942 
2013-06 428.003 
2013-07 425.103 
2013-08 462.356 
2013-09 469.975 
2013-10 471.768 
2013-11 473.588 
2013-12 456.733 
2014-01 458.490 
2014-02 453.549 
2014-03 454.202 
2014-04 450.145 
2014-05 457.587 Provisionalvalue
"" "General:MFIs=monetaryfinancialinstitutions.Includingpostalgiroaccountbalances;upto1958 includingcreditbalancesattheDeutscheBundesbankarisingfromthesettlementofforeignpaymenttransactions;from1968 includingclaimsinrespectofregistereddebtsecurities;upto1998 excludinglendingtodomesticbuildingandloanassociations.Owingtothetreatmentofstatisticalbreaksandrevisionsinthetimeseries seethesectionheaded""Datainterpretation""inthe""Generalnotes""." 
