"","A229RX0","AAA","AHECONS","AHEMAN","AWHMAN","AWOTMAN","BAA","BOGMBASE","BUSLOANS","BUSLOANSNSA","CES0600000007","CES0600000008","CES2000000008","CES3000000008","CEU0600000007","CEU0600000008","CEU1000000001","CEU2000000001","CEU3000000001","CEU3000000007","CEU3000000009","CEU3100000001","CEU3200000001","CEU9000000001","CIVPART","CLF16OV","CPIAPPNS","CPIAPPSL","CPIAUCNS","CPIAUCSL","CPILFENS","CPILFESL","CPIMEDNS","CPIMEDSL","CPITRNNS","CPITRNSL","CURRNS","CURRSL","DMANEMP","FEDFUNDS","GS1","GS5","HOUST","HOUSTMW","HOUSTMWNSA","HOUSTNE","HOUSTNSA","HOUSTS","HOUSTSNSA","HOUSTW","HOUSTWNSA","INDPRO","IPBUSEQ","IPCONGD","IPDCONGD","IPFINAL","IPFUELN","IPFUELS","IPMAT","IPNCONGD","LNS12032197","LNU01000000","LNU01300000","M1NS","M1SL","M2NS","M2SL","MANEMP","NAPM","NAPMEI","NAPMII","NAPMNOI","NAPMPI","NAPMSDI","NDMANEMP","PAYEMS","PAYNSA","PERMITNSA","PPIACO","PPICRM","PPIFCF","PPIFGS","PPIITM","SRVPRD","TB3MS","TB6MS","UEMPMEAN","UNEMPLOY","UNRATE","UNRATENSA","USCONS","USGOOD","USGOVT","USMINE","W875RX1"
"2",-0.0705813765187959,0.0865619401128764,-0.255667089756949,0.2738649949812,0.381173214078969,0.701387882241019,0.0901386375033359,0.0183522305924629,-0.0280727306793664,0.110403484776256,-0.36030753726402,0.558631952421546,-0.242618414789516,0.250129843677962,-0.422046025885148,0.152992706597048,-0.959746272583762,-0.749902152588422,0.473950164428609,-0.214065309620001,0.407765836641757,0.607184339796793,0.155053762794806,0.0408618929564651,2.1869117392845,1.55438543516111,-0.000907031751606358,0.169154360773659,0.207422693445793,-0.0511747183133022,0.331671140197232,0.538188598990112,-0.00867937583486796,-0.00536126492404703,-0.154904874514004,-0.113230007897436,0.0907981465489085,-0.0844966985912563,0.394976553165527,-0.0863636414539532,0.425933457693949,-0.140056532552476,0.0966329399071082,0.376593930890467,-0.075318069131767,-0.108673036578179,0.162628532211797,0.0463430022031862,-1.07961746793909,-0.138578227332312,-0.21678963580021,0.666378329116834,-0.0402534749403687,0.188369469077415,-0.0236780605714273,0.131575166461414,-0.98562877710517,-0.432649680785882,0.94532138359379,-0.558826516962627,-1.13140106183277,-0.180109343926572,-0.012677692497318,0.0860227896191953,-0.0224949648843987,0.0601315356055556,0.0126855538027931,0.3697085765429,1.04641280466967,0.628632451336711,3.00431016783614,1.72054783671374,2.00924954665367,0.794930657546983,0.00145650249626887,0.379719568092547,-0.235471701578241,-1.02337514632198,-0.21688491903536,-0.111607627165854,-0.151109120267888,-0.119571993208778,-0.156054919571865,-0.122250750003291,-0.2619881360499,0.107114162054339,0.716958819374367,-0.550800070686425,-0.555582655629193,0,-0.433862325310989,0.878475032429454,0.0773025450247362,-0.6989932279064,-0.105098541335928
"3",0.063279854809955,-0.0470254655172837,0.33433388660524,-0.135073685307467,0.381173214078997,1.42244084529253,-0.1869956827709,0.0102131701799602,0.0862237918929518,-0.019250369977589,1.05729588803709,-0.282502090007848,0.356663597789384,-0.249373021155476,0.834572216599954,0.152992706597041,0.0521267943575845,0.644919278305725,-0.398888462723436,0.62441008711116,0.82761833614809,-0.216085303289921,-0.535999682284386,0.00595398884055002,-0.731181256273277,-0.328074523013759,0.0482424720300189,0.169154360773659,0.207422693445793,0.0995406502131567,-0.338864155184049,-0.542758055301435,-0.196618616353662,-0.302459069279298,-0.0993562642563335,-0.0519809563928358,-0.0391244046105056,-0.00736278286479827,-0.201688747379282,0.696245100325579,0.172551213933045,0.101294150175029,-0.398104566802937,-1.18568397425011,1.37038446588067,-0.465806003258335,1.6389028297151,-0.0764938711064639,-0.891336974124901,0.717091908170735,1.61109034713584,0.435209148757498,-0.069307911587906,-0.179449444059254,0.188301489533773,-0.0278524173401269,-0.179904604277918,0.592813997828084,0.76625455956551,0.837875642301835,0.85411162683728,0.653081497929338,0.960261499157318,0.0946920583852168,-0.0307339642316225,0.0547183441031804,-0.0383972131883127,-0.242657979885862,0.0912960723694069,-0.0686741333393055,0.871734624932231,1.91045801357975,1.95583734857727,1.33595328520851,-0.212163863623166,0.972534435915019,0.363971319310807,-0.934749746967341,-0.21688491903536,-0.0479970624599261,0.371438885448919,-0.00107722516404301,-0.253867119873315,0.165135013866594,0.235796178978175,0.0109954034467744,-0.24505962187002,-0.849866948361284,-1.65673746858796,-1.30605545271114,0.710240879452463,0.217882826885408,-0.092866186594301,0.129505180507052,0.0509343114727346
"4",0.0880689717226866,0.442795021793315,-0.0870953822248935,-0.135073685307473,0.381173214078997,0.701387882241019,0.0439495841243014,-0.0185534560398909,0.0496012656112304,0.0333293337306965,0.348494175386536,-0.00212407586473318,-0.122762012273743,-0.249373021155487,0.625135842852422,-0.306681889855381,0.587824300385356,1.700459820604,0.302805335575267,0.414791237928355,0.407765836641757,0.0612265764866563,0.548239343615726,-0.0139933849399729,-1.09594288071801,-0.954091651961842,-0.000907031751606358,0.000727298677234559,-0.213578237358307,0.1246598783009,0.331671140197232,0.538188598990112,0.179259864683926,0.291736539431204,-0.0993562642563335,-0.113230007897436,0.0583175087590547,0.069771132861657,-0.419980930505431,0.304940729435813,0.264690211664284,0.402982503584409,-0.250551275328011,-0.458047689664089,1.68812128676253,-1.62648814496884,1.31970838701168,0.506981277114374,-0.532427282791603,0.336794070169381,0.598048428882125,0.781962919296499,0.120171500615897,0.617315375920227,-0.00438441357603431,0.397287806130648,-0.769455673849479,-0.191427314474066,0.855871882931113,-0.652100022319843,-0.953925067314777,0.333270871762423,0.571085822495458,-0.100366488850248,0.0763730272823213,-0.0643718689490831,0.0535517673956725,-0.324306854076363,-0.0748111854219322,0.481831065089129,1.50249640522775,1.87247597820655,2.07601479424917,1.2375855347246,0.268481960145563,0.851055979394021,0.640813325141245,0.13949751793736,-0.133564752234813,-0.0267935408912844,-0.151109120267894,0.117417542880684,-0.253867119873315,-0.192155395268938,0.348928977848193,0.34741105857325,0.235949598752173,-1.17344750453408,-2.20731487506734,-2.61211090542229,1.68024142262148,-0.938153532816672,0.0154230062541772,0.129505180507052,0.0256316866929635
"5",0.0731955015750476,0.620911562633529,0.0814763253071621,0.13755210155164,0.770005240805639,-0.0196650808104958,0.459651064535653,0.000480748734321953,0.00588870756460829,0.0303797405958416,0.702895031711801,-0.00212407586470828,0.116950792757826,0.250129843677951,0.625135842852422,0.306217572081186,1.42113153198411,1.16012359061798,0.576637061740614,0.41479123792837,0.407765836641755,0.0958905614587285,1.07248678471029,-0.0538881325010187,0.727865241505597,0.573478314098091,-0.0500565355332317,0.000727298677234559,0.207422693445793,0.0241829659499273,-0.338864155184049,-0.00228472815566168,-0.00867937583486796,-0.00536126492404703,-0.154904874514004,-0.174479059402036,-0.0066437668206518,0.0697711328616598,-0.492744991547481,-0.104997182924895,0.564141954290805,0.70467085699379,-0.788686808942446,-0.757662630375981,0.115324023397346,-0.436044922701656,0.0999296238236256,-0.752096674309539,-0.202936418616771,0.194182380918873,0.333776624120286,0.493109064508581,0.207473827001801,0.0657631646985233,0.207595136529163,0.18471769439526,0.0559245790429443,-0.583480815177952,0.81089539854538,-0.279577529722836,-1.0759398135459,0.518424392174847,0.765673660826388,0.0730188864701662,-0.047211962926077,0.0601315356055556,-0.0179641063918686,-0.47399645675895,0.548091031295619,0.445130718527231,0.120827743628038,1.45467358910133,2.19619223992108,1.09003390899873,-0.0519485890335899,0.486620609831025,0.552727232377015,0.378517534378656,-0.21688491903536,-0.111607627165853,-0.00180969006308853,-0.238066761253497,-0.058242719270411,-0.0678804703522316,-0.239361576275898,0.155173541358121,0.476454209063272,-0.496869977990958,-0.555582655629198,-0.653027726355572,-0.0607851933229067,-0.256917820849375,-0.324914456983897,0.336629782610415,0.0319573428878943
"6",-0.0606657297537033,0.398265886583258,0.0814763253071583,-0.135073685307467,-0.396490839374288,-0.0196650808104958,0.367272957777576,0.00345215174206106,-0.067728525143973,-0.0965008553953372,-0.36030753726402,-0.28250209000786,-0.122762012273743,-0.249373021155476,0.41569946910492,-0.306681889855381,1.24256569664152,1.02818102283069,-1.48851053975638,0.414791237928355,0.407765836641757,-1.48998675101357,-1.06024712337895,-0.168585531739025,0.727865241505597,0.353049747567077,0.0482424720300189,0.000727298677234559,-0.00307777195625725,-0.0762939464010453,0.331671140197232,-0.542758055301435,-0.196618616353662,-0.302459069279298,-0.0993562642563335,-0.113230007897436,0.025836870969202,-0.238764530044167,0.118473121205737,0.919847597976875,0.264690211664284,0.463320174266287,0.0532349130027183,-0.244037017727024,-0.107091751219953,-0.168195197691538,-0.264864024980277,0.476272058786961,-0.279425369228786,-0.186115457082481,-0.547129391752508,-0.200183235246918,0.10557477407048,-0.424662052817031,0.0149092334193557,0.0784326385275667,0.68474403128368,-0.0707489758709713,-0.4857028043061,0.605149101974283,0.415967765370984,1.45260806334663,2.12778852914288,0.00799937072500953,-0.00601696618994422,-0.0129465496765158,-0.0486137665865391,0.0295049340824767,-1.56977650554407,-0.949482450824794,0.541335597158386,1.83449394283335,2.4365471312649,0.912971958127681,-0.318974046682884,0.00556592200787125,0.603062142528003,0.187838644858071,-0.300205085835907,-0.111607627165853,-0.0764594051654858,-0.00107722516405143,-0.253867119873315,-0.642651998092,0.846713292876269,0.467559506832706,-0.966573452803307,-0.290955078608268,-0.555582655629193,1.08837954392595,0.212804703468353,-0.174343795156369,0.618748509267127,0.267588248575961,-0.132509718180689
"7",-0.377966426236668,0.0420328049028231,-0.00280952845887132,-0.680325259025693,-1.17415489282757,-0.740718043862011,0.182516744261417,-0.0329798329615228,-0.0285937828825604,-0.0274899942782166,-1.42351010623992,-0.28250209000786,0.116950792757826,-0.499124453572201,-1.05035514712768,-0.459906755339526,0.111648739471781,0.399883080986483,-1.0321243294808,-1.05254070635115,-0.43193916237091,-3.2318519958602,2.28778767088404,-0.597454068020268,-1.46070450516271,-0.813017369381992,0.0482424720300189,0.000727298677234559,-0.213578237358307,-0.026055490225559,-0.338864155184049,-0.00228472815566168,0.179259864683926,0.291736539431204,-0.0993562642563335,-0.113230007897436,-0.104085680190212,0.146905048588112,-7.2306970440413,0.155872397668283,0.748419949753279,0.252138326879719,0.39173952285696,0.612005670021239,0.147097705485531,0.516309655112095,0.0201310131477713,0.230598312167661,-0.373565616135881,-0.376264376083158,-0.37094818857795,-1.47096800325577,-0.171345980962513,0.494709071541336,0.207595136529166,0.131575166461414,-0.749799593784311,-0.674006357992071,-2.63249082021035,0.139467409786417,0.499159637801294,-0.0466545337591756,-0.012677692497318,-0.0526855106371358,-0.0307339642316225,-0.0427191029395789,-0.00263927629453922,-6.66570274953865,-1.19603517551354,-1.16968453019617,-1.08062326645867,1.11283527074252,1.42171536781323,0.981829383466422,0.37529214320528,-0.0235889075571684,-0.368172828339939,0.190524263020333,-0.21688491903536,-0.132811148734495,-0.151109120267894,-0.00107722516404301,-0.351679320174765,-0.557212987211764,-0.0130959785358621,0.731886093003508,-0.00455501155892441,0.439552540630322,0.545572157329568,-0.435351817570382,-0.433862325310989,-5.644872997318,-0.340384341676537,0.750878986817142,-0.326496508159052
"8",-0.620899771981438,-0.180612871147448,0.165762179073192,1.09174235555853,0.381173214078997,0.701387882241019,0.0439495841242973,0.00181572689721923,-0.0571400000147552,0.0241599463766917,0.702895031711826,0.278253938278419,-0.122762012273737,0.749632708511401,0.625135842852422,0.765892168533615,-3.45966796738003,0.368468183894273,2.17969362533359,0.62441008711116,0.82761833614809,4.89685248009073,-2.18023029299005,-0.116223675565153,1.0926268659503,0.483102601820375,0.0973919758116442,0.000727298677234559,0.207422693445793,0.0995406502131567,0.331671140197232,0.538188598990112,-0.00867937583486796,-0.00536126492404703,-0.0993562642563335,-0.174479059402036,-0.0391244046105056,-0.0844966985912535,7.08927016903411,0.0627046903135762,0.080412216201808,-0.0193811911887232,-1.0056769434644,-0.436646622470383,-0.154752274352231,-1.20983301717533,-0.56125886463345,-0.905642765946602,-0.220587714911852,0.0991079214185347,-0.128699034212931,-1.93309112265194,-0.316896197086786,-0.118146291869808,-0.544355962602873,-0.346912768448743,0.920529437143365,0.351524476069079,-3.12437916250361,-0.233055082810597,-0.149736967155119,-0.825742074195871,-1.18020472248288,0.0296725426400626,-0.0966459590094381,0.0222391950889257,-0.053722043285645,6.43894155803685,-2.64947368118784,-1.97709215455787,-3.33334391037125,0.745675595468231,1.22141962502672,0.529337731240413,-0.746214778921753,-2.90505789623525,-0.38190053110839,-0.040438898934178,-0.300205085835904,-0.132811148734495,0.968636606268129,0.591396615059626,-0.253867119873315,-0.914503396347296,0.416808657170202,0.131143851706231,0.716958819374367,0.248345848346396,0.545572157329573,-0.870703635140764,-0.160272428519729,4.98653281065649,0.773447356193525,-3.94394532752576,-0.545785922917176
"9",-0.278809958585742,0.398265886583258,-0.171381235990923,-0.544012365596133,-0.00765881264764586,-0.740718043862011,0.413462011156614,-0.012180011907349,-0.0139112761568119,-0.0409394977572562,-0.00590668093875477,-0.00212407586472073,0.116950792757821,-0.499124453572212,-0.840918773380167,-0.306681889855381,-1.13831210792635,-0.517431914106064,-1.91637261188974,-0.423684158802791,-0.0120866628645763,-1.74996663830412,-1.59640927904384,0.756473927332724,-0.00165800738381373,0.357458318897697,-0.148355543096482,-0.16769976341919,-0.00307777195625725,0.0744214221254136,0.331671140197232,-0.00228472815566168,-0.196618616353662,-0.302459069279298,-0.210453484771675,-0.113230007897436,-0.00664376682065064,-0.0844966985912535,-1.70062840484551,0.491276144145225,1.34732343500633,1.00635921040317,0.964593477994906,0.269588594921934,-0.504262777322271,0.367504252328696,-0.0995669028660078,1.32077556279081,-0.520659751928216,0.00403346191819618,-0.414993489371588,-0.315552584104088,-0.302438486984663,-0.363358900627591,-0.563566087316895,-0.400260479888126,-0.376421627468434,-0.251732906052021,-0.262162964000876,-0.745259221910686,-0.465866082390295,-0.923128016750458,-1.18020472248288,-0.00500453242402205,0.0269390311989624,-0.0156531454277042,-0.0332889364892038,-2.01171692068006,-2.81558093897919,-2.05049284768166,-2.58243702906706,-0.127911218115409,0.233293960613259,0.362112555417757,-1.65410133492935,-0.164503917121527,0.365115294541511,-0.198890370507621,-0.133564752234816,-0.0267935408912844,-1.19620513170151,-0.830540601477174,-0.253867119873315,-0.285361588956468,1.50288352632237,2.00545964455374,-0.966573452803305,0.870993282194053,1.64672697028833,-0.21767590878519,-0.956170310094303,-1.34070190807008,-0.495083188602934,-1.04420089807867,-0.299085331314272
"10",-0.199484784465,0.220149345743044,-0.171381235990923,0.410177888410753,-1.17415489282755,-0.0196650808104958,0.459651064535657,0.00513164039860925,0.0151932111930934,0.0131951545058184,-1.42351010623989,-0.00212407586472073,-0.122762012273743,0.250129843677962,-0.00317327839011385,0.152992706597048,-0.00739515075661233,-0.529997872942948,1.43236120600733,-0.214065309620001,-0.43193916237091,1.84642180254837,0.452921627053079,0.205427726645779,-1.46070450516274,-1.24505735978278,-0.0500565355332317,0.000727298677234559,-0.213578237358307,-0.252128543015247,-0.67413180287469,-0.542758055301435,0.179259864683926,0.291736539431204,0.0672895665166782,-0.113230007897436,0.0907981465489073,0.069771132861657,2.75253213092794,0.416741978261461,-0.44938702075281,-0.532251391984674,-1.5958901093641,-1.20708504144382,-1.04441537282142,0.367504252328696,-0.931752414199915,-1.79621009744156,-0.33826302354572,-0.54264468020875,0.157595420945728,-0.604406438892013,-0.302299470541371,-0.424485894333728,0.246182430519943,-0.453197824316437,-0.671175273523634,-0.221580110263046,-0.575320127671715,1.07071648839577,1.17024074207246,0.45710731723307,0.765673660826402,0.0340071770230739,0.0269390311989624,0.000586429079426233,0.0331186605992342,3.24102731890887,0.58961784574346,-0.252175866148783,-0.960478165449999,-1.48260381309294,-0.634654258128294,0.371949330466149,2.61830598745935,-0.966261730160117,-0.249199404346693,-0.30362947883583,-0.300205085835904,-0.111607627165853,0.296789170346522,0.235912310925419,-0.253867119873315,-0.557212987211764,0.0321571410121438,-0.397509320635374,1.19796803999656,0.616051025815485,1.09614956380895,0,-0.981042118893509,3.20086950504524,-0.108336071286941,0.267588248575961,-0.20209193632511
"11",0.142605028930696,-0.0470254655172877,0.165762179073188,0.2738649949812,-0.785322866100931,-2.18282396996504,-0.0946175760128226,0.0107729997321429,0.0474240117621652,0.0767236196875012,-0.360307537264045,0.839009966564685,-0.242618414789516,0.999384140928115,-1.05035514712768,0.30621757208118,1.83778514778349,-0.875561740957264,0.491064647313943,-0.633303007985567,-1.27164416138357,0.737174283442064,0.0120771879508354,0.0757697970723802,2.55167336372923,1.64916971876944,-0.0500565355332317,0.000727298677234559,-0.00307777195625725,0.149779106388643,-0.00359650749340869,0.538188598990112,-0.196618616353662,-0.302459069279298,-0.0993562642563335,-0.174479059402036,0.025836870969202,-0.00736278286479827,2.15586683038313,0.0440711488426354,0.0343427173361881,0.101294150175029,0.539292814331885,0.462198199665293,-0.821999598204127,-0.227717358804898,-0.869053505811744,0.875491897043324,-0.897220739556595,-0.209884071957566,-1.22983155405392,0.0309859451124105,-0.404337539915979,-1.28273002498596,-1.99037721988077,-0.985033470665976,0.86156119694786,0.924629062401203,1.16869340119609,-0.419259176225918,0.216307271538242,-0.891868331486022,-1.18020472248288,0.0296725426400601,-0.0389729635788509,0.0493051526008036,-0.00263927629454212,1.78495572917826,0.381983773504271,0.555231758212919,1.29224247846258,-0.684981070255702,-0.701419505723798,0.470317080950064,-0.90643005351133,0.715000108090503,0.057385957482057,-0.515793313654508,-0.300205085835907,-0.111607627165853,0.446088600551316,0.117417542880692,-0.156054919571865,-0.277594406149174,0.235796178978177,0.035025093098665,-0.245059621870017,0.410136126432795,0.545572157329568,1.30605545271114,0.113317468271532,1.38424093979911,1.00549562658312,2.20075120154068,0.0235231346279738
