.05780000000000005,.05330000000000004,.08205000000000012
.05587999999999989,.05081999999999988,.08027999999999987
.05574999999999998,.05068999999999996,.07975999999999993
.056959999999999955,.05216666666666663,.08145333333333334
.05627999999999998,.05169499999999996,.08096500000000002
.054000000000000055,.05170000000000005,.06640000000000007
.052119999999999875,.04933999999999988,.06413999999999988
.053559999999999976,.051199999999999975,.06527
.05243999999999998,.05025999999999999,.06461333333333331
.05282999999999997,.05051499999999997,.06499500000000001
.050300000000000025,.04900000000000002,.05920000000000004
.05115999999999985,.04977999999999986,.05947999999999987
.05037999999999997,.04892999999999997,.058739999999999994
.05258666666666664,.05111333333333331,.06081999999999999
.05175999999999998,.05027999999999998,.059645
.05325000000000005,.05190000000000006,.059750000000000074
.050539999999999856,.04955999999999987,.05651999999999989
.05094999999999995,.049879999999999945,.05699999999999998
.051833333333333315,.050739999999999966,.05791333333333332
.05155499999999998,.05043499999999997,.05731499999999999
