.051000000000000004,.053500000000000006,.08449999999999999
.049400000000000006,.0546,.0778
.05200000000000002,.05280000000000002,.07510000000000003
.056133333333333355,.05173333333333336,.08506666666666668
.05545,.04835000000000001,.08445
.0475,.0465,.0595
.05140000000000001,.049800000000000004,.06080000000000001
.05090000000000003,.05140000000000001,.05670000000000003
.05420000000000002,.0494666666666667,.06846666666666666
.051300000000000005,.04735000000000001,.06634999999999999
.05700000000000001,.049,.05650000000000001
.0492,.05340000000000001,.06240000000000001
.050900000000000015,.05520000000000001,.05700000000000003
.04940000000000002,.047600000000000024,.058466666666666674
.05525,.051899999999999995,.06245
.054000000000000006,.044000000000000004,.0605
.054200000000000005,.0526,.057800000000000004
.055600000000000024,.05380000000000003,.055800000000000016
.05166666666666668,.05166666666666669,.05540000000000001
.05120000000000001,.0512,.05909999999999999
