.06313999999999988,.05773999999999987,.08933999999999988
.08787999999999985,.08215999999999987,.11653999999999994
.12203999999999998,.11479999999999997,.15475999999999984
.1956799999999999,.18675999999999987,.2303199999999999
.06967999999999984,.06709999999999984,.08233999999999986
.1181,.11409999999999998,.13484
.18145999999999987,.17743999999999988,.19903999999999983
.3033400000000001,.29895999999999995,.32152
.07697999999999981,.07497999999999984,.08651999999999983
.14963999999999988,.14693999999999985,.16015999999999994
.23329999999999995,.23055999999999988,.24523999999999999
.37974000000000013,.3768000000000001,.39281999999999995
.08531999999999983,.08323999999999981,.09317999999999989
.1781599999999999,.17613999999999994,.18617999999999987
.27828,.27586,.2878200000000001
.4348999999999999,.43301999999999996,.4438000000000001
